url,name,price,value
https://eda.yandex.ru/retail/lenta/product/263fbe72-bab4-4c55-aa03-ae9bb90731fe?placeSlug=giper_gwhxm,Сосиски вареные МК ВЕЛИКОЛУКСКИЙ Сливочные ГОСТ,128RUB,330г
https://eda.yandex.ru/retail/lenta/product/1bbb2bd3-8630-4540-a910-2be54993778b?placeSlug=giper_gwhxm,Сосиски Дымов молочные ГОСТ,330RUB,464г
https://eda.yandex.ru/retail/lenta/product/e0a891c3-bd75-4ed7-980e-7c535ddc05a2?placeSlug=giper_gwhxm,Сосиски ЛЕНТА Выбор экспертов из филе куриной грудки 400г,191RUB,400г
https://eda.yandex.ru/retail/lenta/product/95d32e8c-5ce9-4b46-9c7c-172426dc7101?placeSlug=giper_gwhxm,Сосиски Великолукский мясокомбинат Сливочные ГОСТ,252RUB,650г
https://eda.yandex.ru/retail/lenta/product/7647a9e8-5dc6-4ea4-8dde-d1e023be01d0?placeSlug=giper_gwhxm,Сосиски МК ВЕЛИКОЛУКСКИЙ Молочные категория Б 580г,197RUB,580г
https://eda.yandex.ru/retail/lenta/product/45bded47-9fb5-48b5-868a-28485bf0a01c?placeSlug=giper_gwhxm,Сосиски МК ВЕЛИКОЛУКСКИЙ Сочные категория Б,197RUB,580г
https://eda.yandex.ru/retail/lenta/product/cb1ac7fd-871a-437d-888f-ac235be3d42b?placeSlug=giper_gwhxm,Сосиски Велком с сыром,300RUB,450г
https://eda.yandex.ru/retail/lenta/product/1e6442e5-1c68-4335-9949-f7b1380e6b8e?placeSlug=giper_gwhxm,Сосиски Велком Докторские,272RUB,440г
https://eda.yandex.ru/retail/lenta/product/e4be43c9-c001-481d-a805-c60b05f328ee?placeSlug=giper_gwhxm,Сосиски ДЫМОВ Сливочные,181RUB,300г
https://eda.yandex.ru/retail/lenta/product/bdef204f-df52-4d06-8e3a-1b65864d891b?placeSlug=giper_gwhxm,Сосиски Великолукский мясокомбинат Кроличьи,159RUB,330г
https://eda.yandex.ru/retail/lenta/product/c4fe8e9c-cb65-4be5-93ae-3d347aeabfc4?placeSlug=giper_gwhxm,Сосиски ДРУЖЕ Сочные 300г,111RUB,300г
https://eda.yandex.ru/retail/lenta/product/cd51a809-3ef2-4a6c-abad-622f7648785c?placeSlug=giper_gwhxm,Сосиски ДЫМОВ Докторские 300г,170RUB,300г
https://eda.yandex.ru/retail/lenta/product/aab76035-84a1-4527-8b24-42ea4f481f2f?placeSlug=giper_gwhxm,Колбаса вареная Великолукский мясокомбинат Докторская ГОСТ в обвязке,188RUB,500г
https://eda.yandex.ru/retail/lenta/product/04959640-220c-476b-9409-269795b7a3c0?placeSlug=giper_gwhxm,Колбаса Черкизово Сальчичон сырокопченая нарезка,136RUB,100г
https://eda.yandex.ru/retail/lenta/product/1ac938fb-acdf-4820-ad33-128d17d0d769?placeSlug=giper_gwhxm,Колбаса полукопченая Великолукский мясокомбинат по-краковски,150RUB,300г
https://eda.yandex.ru/retail/lenta/product/a07dfb8d-97d0-4c90-a274-946881ada3b3?placeSlug=giper_gwhxm,Колбаса Черкизово полукопченая Варшавская традиционная,136RUB,350г
https://eda.yandex.ru/retail/lenta/product/2c15f379-94da-4193-800f-6400d2b91868?placeSlug=giper_gwhxm,Колбаса МК ВЕЛИКОЛУКСКИЙ Молочная вар. ГОСТ ц/о з/а охл вес до 500г,191RUB,500г
https://eda.yandex.ru/retail/lenta/product/25916d32-e375-4f8a-a9ad-bb391fb809e2?placeSlug=giper_gwhxm,Колбаса варёно-копчёная Великолукский мясокомбинат сервелат Зернистый нарезка,82RUB,150г
https://eda.yandex.ru/retail/lenta/product/dac71334-ab17-449c-8edf-25e27acffdf7?placeSlug=giper_gwhxm,Колбаса полукопченая Дымов Салями Финская,317RUB,330г
https://eda.yandex.ru/retail/lenta/product/6e1c51f8-e594-476c-8a7f-e2d821e29de9?placeSlug=giper_gwhxm,Колбаса вареная Лента Докторская,167RUB,500г
https://eda.yandex.ru/retail/lenta/product/ce34ac24-2c81-440b-b1a4-a0ab9252efe5?placeSlug=giper_gwhxm,Колбаса ПАПА МОЖЕТ Филейная вар. п/о вес до 700 г,273RUB,700г
https://eda.yandex.ru/retail/lenta/product/85da2ff7-b723-4dea-b786-420d2a18f08d?placeSlug=giper_gwhxm,Колбаса вареная МК ВЕЛИКОЛУКСКИЙ Молочная ГОСТ в обвязке,181RUB,500г
https://eda.yandex.ru/retail/lenta/product/dfaf66f7-a9eb-4415-a534-06b59e2aed23?placeSlug=giper_gwhxm,Бекон сырокопченый Дымов нарезка,177RUB,200г
https://eda.yandex.ru/retail/lenta/product/60346028-a06a-490d-8b70-bd86c8d5eb5e?placeSlug=giper_gwhxm,Бекон сырокопченый Лента нарезка,96RUB,100г
https://eda.yandex.ru/retail/lenta/product/e7de84cc-8a0f-42fb-b830-6edbc962c873?placeSlug=giper_gwhxm,Бекон сырокопченый ТМ Велком,307RUB,200г
https://eda.yandex.ru/retail/lenta/product/38e81ab7-ac85-46dd-a647-714000bf6b11?placeSlug=giper_gwhxm,Бекон сырокопченый Венгерский от Дымов,397.5RUB,500г
https://eda.yandex.ru/retail/lenta/product/1d88df8f-d6ad-4b79-ba25-0a5b1b5c82fd?placeSlug=giper_gwhxm,Бекон Черкизово Премиум сырокопченый в нарезке,170RUB,180г
https://eda.yandex.ru/retail/lenta/product/daba9666-619d-4c06-a0d8-dd09f1dcd697?placeSlug=giper_gwhxm,Карбонад Super копчено-вареный,256RUB,300г
https://eda.yandex.ru/retail/lenta/product/d29e2d54-9916-4d8e-82f6-f76d1ea121b9?placeSlug=giper_gwhxm,Буженина SUPER куриная запеченная,234RUB,300г
https://eda.yandex.ru/retail/lenta/product/3dcab9e9-2c95-49bc-b901-1aa8916f1d5d?placeSlug=giper_gwhxm,Ассорти мясное Мясная история Шейка и Балык сырокопченые,186RUB,100г
https://eda.yandex.ru/retail/lenta/product/e5e1a4ca-e218-42d3-a71a-2ed4be4826de?placeSlug=giper_gwhxm,Балык сырокопчёный Дымов нарезка,132RUB,70г
https://eda.yandex.ru/retail/lenta/product/88c4f923-6f8a-4c73-b6aa-d24b70a394a4?placeSlug=giper_gwhxm,"Бекон сырокопченый ""Дымов"" Double Smoke Гриль",202RUB,200г
https://eda.yandex.ru/retail/lenta/product/b084baee-698d-41ff-90a2-db0287ba3db3?placeSlug=giper_gwhxm,Сосиски Папа Может Сочные,248RUB,410г
https://eda.yandex.ru/retail/lenta/product/9774a075-4c5e-4d37-be16-5a4216654f17?placeSlug=giper_gwhxm,Сосиски Папа может Классические Молочные 300г,225RUB,300г
https://eda.yandex.ru/retail/lenta/product/b61a7b7b-48db-4e9a-8e3c-63229b98145b?placeSlug=giper_gwhxm,Сосиски Останкино Филейные,330RUB,400г
https://eda.yandex.ru/retail/lenta/product/7044e866-d758-49d8-a29c-b253ea67147a?placeSlug=giper_gwhxm,Паштет Hame деликатесный с индейкой 75г,49RUB,75г
https://eda.yandex.ru/retail/lenta/product/dada750e-32e6-4fa1-bc8e-13385b972388?placeSlug=giper_gwhxm,Паштет Hame деликатесный с гусиной печенью 75г,49RUB,75г
https://eda.yandex.ru/retail/lenta/product/2273e049-0ad2-42e2-ab9c-43e219a71af3?placeSlug=giper_gwhxm,Паштет Hame деликатесный с мясом птицы,49RUB,75г
https://eda.yandex.ru/retail/lenta/product/4fce3c65-0993-458f-991e-662f3fd21a3f?placeSlug=giper_gwhxm,Паштет Argeta Куриный,125RUB,95г
https://eda.yandex.ru/retail/lenta/product/27e298dc-0860-42ff-8c73-b2c601baf621?placeSlug=giper_gwhxm,Паштет Argeta Из индейки,134RUB,95г
https://eda.yandex.ru/retail/lenta/product/fa4b7838-c30e-4422-911c-3a042e60576a?placeSlug=giper_gwhxm,Паштет куриный Argeta Junior Original,134RUB,95г
https://eda.yandex.ru/retail/lenta/product/83ef7a37-8bf3-431a-9116-71ecb395a991?placeSlug=giper_gwhxm,Паштет Главпродукт Нежный из печени индейки,100RUB,100г
https://eda.yandex.ru/retail/lenta/product/5aab6154-5780-4929-a1ae-4db8b880af4b?placeSlug=giper_gwhxm,Паштет HAME с говяжьей печенью 75г,49RUB,75г
https://eda.yandex.ru/retail/lenta/product/402e6d8d-d853-4139-b512-0a82a0896674?placeSlug=giper_gwhxm,Паштет печёночный Главпродукт со сливочным маслом,102RUB,100г
https://eda.yandex.ru/retail/lenta/product/bd6291e7-c24d-48ba-9e86-f79537e63d74?placeSlug=giper_gwhxm,Паштет печеночный 365 ДНЕЙ 150г,26RUB,150г
https://eda.yandex.ru/retail/lenta/product/60bd8a8b-f107-48c7-835e-467d28eeb9de?placeSlug=giper_gwhxm,Тесто для чебуреков Тестов,104RUB,500г
https://eda.yandex.ru/retail/lenta/product/0fb7533a-31fe-4a5d-9f04-709a21fd7e8d?placeSlug=giper_gwhxm,Тесто для вареников и мантов Тестов,118RUB,400г
https://eda.yandex.ru/retail/lenta/product/41b024c6-0faa-44e5-96c2-14611a23c919?placeSlug=giper_gwhxm,Тесто слоеное Талосто Без хлопот бездрожжевое замороженное,189RUB,900г
https://eda.yandex.ru/retail/lenta/product/0095e928-9921-4690-9597-316855dbdbce?placeSlug=giper_gwhxm,Тесто слоеное Сибирский Гурман дрожжевое,114RUB,500г
https://eda.yandex.ru/retail/lenta/product/cf672fc6-42ce-405e-bc34-4c19686617b6?placeSlug=giper_gwhxm,Пирог Кремобон Сдобная особа классический,255RUB,380г
https://eda.yandex.ru/retail/lenta/product/293b74ff-3300-4c49-be8c-48c85be3adfe?placeSlug=giper_gwhxm,Изделие сдобное Delisse Медовик 370г,150RUB,370г
https://eda.yandex.ru/retail/lenta/product/9f443979-916e-43c8-a91f-85a324cb9102?placeSlug=giper_gwhxm,Набор мини-донатов Stokson 261г,339RUB,216г
https://eda.yandex.ru/retail/lenta/product/f455b99e-9c7a-4de0-8e56-e1fd173f507c?placeSlug=giper_gwhxm,Кекс Delisse Лимонный 250г,123RUB,250г
https://eda.yandex.ru/retail/lenta/product/d6e9c46c-9105-4056-90e0-ae325be977bc?placeSlug=giper_gwhxm,Кекс ТЕПЛЫЙ ДАР Любинский с изюмом 75г,31RUB,75г
https://eda.yandex.ru/retail/lenta/product/853dcd54-3d2e-4045-b88f-ca2faf21cfc7?placeSlug=giper_gwhxm,Кекс ТЕПЛЫЙ ДАР Любинский с изюмом 300г,91RUB,300г
https://eda.yandex.ru/retail/lenta/product/25b5b6d4-d5fe-4d29-b825-e497cb1616fd?placeSlug=giper_gwhxm,Пироги ЛИХАЧЕВСКИЙ Изысканные плюшка с творожным десертом и корицей,180RUB,400г
https://eda.yandex.ru/retail/lenta/product/46bab009-7c5b-4d35-a854-abdfb8662da6?placeSlug=giper_gwhxm,Чебурек Жарёнки с мясом,49RUB,125г
https://eda.yandex.ru/retail/lenta/product/009ae501-b8ba-4cf8-8445-76a4a3e87c63?placeSlug=giper_gwhxm,Круассаны для выпечки замороженные La Reine с шоколадом,178RUB,420г
https://eda.yandex.ru/retail/lenta/product/cc2e5f72-dd6c-4cd8-9d3b-6d9cfae7028b?placeSlug=giper_gwhxm,Хлеб Лента Fresh Чиабатта на закваске 250 г,35RUB,250г
https://eda.yandex.ru/retail/lenta/product/2d892423-6370-429c-a40a-ec72fda75beb?placeSlug=giper_gwhxm,Хлеб Пшеничный на опаре,23RUB,300г
https://eda.yandex.ru/retail/lenta/product/4b388543-6966-49d3-991d-6bec4b9e55a0?placeSlug=giper_gwhxm,Хлеб Harry's American Sandwich пшеничный,126RUB,470г
https://eda.yandex.ru/retail/lenta/product/d21765e0-6727-41b4-ac85-f77dcca8fa94?placeSlug=giper_gwhxm,Хлеб Кукурузный особый,103RUB,350г
https://eda.yandex.ru/retail/lenta/product/dc30bc73-f719-4e9d-b79e-1321013b29cb?placeSlug=giper_gwhxm,Пампушки с чесноком вес ,81RUB,300г
https://eda.yandex.ru/retail/lenta/product/1df7d09f-9cb3-4456-8fb5-316f3a35307f?placeSlug=giper_gwhxm,Хлеб Дарницкий,25RUB,300г
https://eda.yandex.ru/retail/lenta/product/33d41d63-af45-4b7a-84b2-91ad4cee8c82?placeSlug=giper_gwhxm,Хлеб ржаной ЛЕНТА FRESH Чиабатта на закваске,41RUB,250г
https://eda.yandex.ru/retail/lenta/product/abc18c69-d789-4b52-b946-2f15e5999e1d?placeSlug=giper_gwhxm,Хлеб Лента Fresh деревенский на закваске,44RUB,400г
https://eda.yandex.ru/retail/lenta/product/c17d3d46-7b68-46b9-b4e0-5b10ed721560?placeSlug=giper_gwhxm,Хлеб пшенично-ржаной бездрожжевой ЛЕНТА FRESH 300г,54RUB,300г
https://eda.yandex.ru/retail/lenta/product/7027caf8-65be-4d4c-ab57-60a6f2eb8e2e?placeSlug=giper_gwhxm,Хлеб пшеничный формовой ЛЕНТА FRESH 1-й сорт на закваске 450г,50RUB,450г
https://eda.yandex.ru/retail/lenta/product/5b4a36b0-c29c-4b36-9298-a456c367509c?placeSlug=giper_gwhxm,Багет Французский,55RUB,300г
https://eda.yandex.ru/retail/lenta/product/b6748819-8dc7-476c-bc1a-553f0fa9ed66?placeSlug=giper_gwhxm,Хлеб Балтийский,55RUB,400г
https://eda.yandex.ru/retail/lenta/product/50f8fa16-8b08-4560-a62f-c9bb436517e6?placeSlug=giper_gwhxm,Багет Французский мини,17RUB,100г
https://eda.yandex.ru/retail/lenta/product/df00b1d8-c223-4797-bb3e-7163eac3543d?placeSlug=giper_gwhxm,Батон ЛЕНТА FRESH Городской на опаре 300г,42RUB,300г
https://eda.yandex.ru/retail/lenta/product/1a189614-46a9-4c65-9453-66f11d19457a?placeSlug=giper_gwhxm,Багет ЛЕНТА FRESH с кунжутом на закваске 200г,30RUB,200г
https://eda.yandex.ru/retail/lenta/product/e07941e6-49ca-405f-9755-f1faed46dd56?placeSlug=giper_gwhxm,Багет ржаной ЛЕНТА FRESH с чесноком половинка,72RUB,190г
https://eda.yandex.ru/retail/lenta/product/fe7046fe-2737-4a53-ac80-fd1820b2af82?placeSlug=giper_gwhxm,Багет с начинкой пицца 140г,66RUB,140г
https://eda.yandex.ru/retail/lenta/product/b33af8ae-46be-456d-ac2a-ecf460051c9f?placeSlug=giper_gwhxm,Багет пшеничный Деревенский на закваске,55RUB,300г
https://eda.yandex.ru/retail/lenta/product/1b934be6-94a4-4150-8443-01021dae0d83?placeSlug=giper_gwhxm,Батон Лента Fresh Гусарский вес,114RUB,600г
https://eda.yandex.ru/retail/lenta/product/8206ab90-8715-4cb7-a948-447a05cde003?placeSlug=giper_gwhxm,Багет ЛЕНТА FRESH Деревенский ржано-пшеничный на закваске вес до 300 г,78RUB,300г
https://eda.yandex.ru/retail/lenta/product/72f13c5a-287e-4769-804d-c9777465de98?placeSlug=giper_gwhxm,Слойка с клубникой,50RUB,100г
https://eda.yandex.ru/retail/lenta/product/20fa5dc6-6d96-44ee-97b3-172b02e93c3e?placeSlug=giper_gwhxm,Слойка с малиной,55RUB,100г
https://eda.yandex.ru/retail/lenta/product/085d2ac6-c5a6-4c0b-b079-1b319a105cc2?placeSlug=giper_gwhxm,Плюшка Нива Московская 200г,44RUB,200г
https://eda.yandex.ru/retail/lenta/product/2dfad482-1cdd-4562-be25-b72e08bb367f?placeSlug=giper_gwhxm,Круассан с абрикосовой начинкой,50RUB,55г
https://eda.yandex.ru/retail/lenta/product/612e5aa7-86af-48db-b168-7738e91edf89?placeSlug=giper_gwhxm,Сдоба с творогом вес ЛЕНТА FRESH до 500г,174RUB,500г
https://eda.yandex.ru/retail/lenta/product/519128b5-7b0e-4d82-a168-6c6bbbc8df20?placeSlug=giper_gwhxm,Коса сдобная с творогом и вишневой начинкой вес ЗМП до 500г,307RUB,500г
https://eda.yandex.ru/retail/lenta/product/beab901e-cec6-44a8-8605-82a72993fcf3?placeSlug=giper_gwhxm,Булочка с сахаром вес ,145RUB,500г
https://eda.yandex.ru/retail/lenta/product/bfcb229d-6acd-4d3c-8a6c-67731a8f52c2?placeSlug=giper_gwhxm,Тараллини Nina Farina с чесноком,49RUB,180г
https://eda.yandex.ru/retail/lenta/product/5544073a-6688-4fb2-98f8-0b9164bd8dde?placeSlug=giper_gwhxm,Сушка Nina Farina тараллини классические,49RUB,180г
https://eda.yandex.ru/retail/lenta/product/8d5e4822-f289-423d-b3b5-4325bf40e5cb?placeSlug=giper_gwhxm,Хлебные палочки Saltletts Классические соленые,67RUB,150г
https://eda.yandex.ru/retail/lenta/product/51c1af58-07a2-4d05-afa9-899f92210deb?placeSlug=giper_gwhxm,Палочки хлебные ЛЕНТА с сыром,46RUB,150г
https://eda.yandex.ru/retail/lenta/product/dc3d5c30-ab32-4d71-952a-26913ee0f36e?placeSlug=giper_gwhxm,Палочки солёные Saltletts классические,32RUB,75г
https://eda.yandex.ru/retail/lenta/product/362b3f9c-00c7-4432-aff5-bd0ca2a74098?placeSlug=giper_gwhxm,Баранки ЛЕНТА Ванильные,50RUB,300г
https://eda.yandex.ru/retail/lenta/product/c8c1ac99-c292-42d3-852d-6d0eb4340709?placeSlug=giper_gwhxm,Крендели Lorenz Saltletts Классические соленые,72RUB,150г
https://eda.yandex.ru/retail/lenta/product/9dfdc2a1-bea5-41e8-8cb0-115fb5affab9?placeSlug=giper_gwhxm,Сухари ЛЕНТА Изюмные,65RUB,300г
https://eda.yandex.ru/retail/lenta/product/24139f77-15cc-45ca-b036-4ff6bdb638f5?placeSlug=giper_gwhxm,Мини-сушки простые Семейка Озби классические,47RUB,150г
https://eda.yandex.ru/retail/lenta/product/6d529b9b-1544-4dc2-af8c-dbbdd251bdcc?placeSlug=giper_gwhxm,Палочки хлебные ЛЕНТА Томат и садовые травы,46RUB,150г
https://eda.yandex.ru/retail/lenta/product/6b34efeb-546b-4d65-9f61-e9f2f40ae6b1?placeSlug=giper_gwhxm,Сосиска в тесте вес,38RUB,100г
https://eda.yandex.ru/retail/lenta/product/003f2c7e-4e11-4c63-87a1-3dea7c81cefa?placeSlug=giper_gwhxm,Слойка с ветчиной и сыром,44RUB,100г
https://eda.yandex.ru/retail/lenta/product/2f32bd47-bce5-4824-8387-a9f472a30e7c?placeSlug=giper_gwhxm,Круассан Французский,22RUB,50г
https://eda.yandex.ru/retail/lenta/product/c543c8dc-3954-4b5f-bd02-d86d33376f68?placeSlug=giper_gwhxm,Слойка с сыром,66RUB,100г
https://eda.yandex.ru/retail/lenta/product/9df69a01-f345-44d3-841d-a71c13d2fdb1?placeSlug=giper_gwhxm,Хлеб Балтийский с сыром,82RUB,400г
https://eda.yandex.ru/retail/lenta/product/4000fd4d-d241-4c56-9a4f-e6daf5c712a0?placeSlug=giper_gwhxm,Лепешки Mission Тортильи пшеничные гриль,160RUB,250г
https://eda.yandex.ru/retail/lenta/product/1ef4a300-a554-43c6-b7e5-b444e743a89d?placeSlug=giper_gwhxm,Лепёшки пшеничные Mission Deli,142RUB,250г
https://eda.yandex.ru/retail/lenta/product/308cbb91-1b26-45e3-bc78-cc84d588e5b4?placeSlug=giper_gwhxm,Лаваш ТЕПЛЫЙ ДАР Армянский 225 г,53RUB,225г
https://eda.yandex.ru/retail/lenta/product/2c1a6a2b-f93c-4555-9328-43e37672765a?placeSlug=giper_gwhxm,Лаваш Mission Оригинальный пшеничный,124RUB,270г
https://eda.yandex.ru/retail/lenta/product/be962b5e-25f7-4014-a59e-8345d60825dc?placeSlug=giper_gwhxm,Лепешка TORTILLAS Мексиканская со вкусом сыра 207г,76RUB,207г
https://eda.yandex.ru/retail/lenta/product/98ab0468-2555-43f1-aeb1-7802d085a04b?placeSlug=giper_gwhxm,Пирог Лента с курицей вес ,278RUB,400г
https://eda.yandex.ru/retail/lenta/product/53169710-96f2-49be-8a4e-3121338039d9?placeSlug=giper_gwhxm,Пирог Лента с капустой вес ,333RUB,700г
https://eda.yandex.ru/retail/lenta/product/79731114-35de-413f-8990-9f797ecd843b?placeSlug=giper_gwhxm,Пирог Сдобная особа Творожный Брауни,255RUB,400г
https://eda.yandex.ru/retail/lenta/product/db0d18ab-2333-4be5-8e70-5728f3353c27?placeSlug=giper_gwhxm,Изделие хлебобулочное DELISSE Пирог медовый с клубничным джемом 300г,102RUB,300г
https://eda.yandex.ru/retail/lenta/product/7c6108a9-1187-4ec4-b25a-68bff44b5ca1?placeSlug=giper_gwhxm,Тарталетки ЛЕНТА большие,201RUB,260г
https://eda.yandex.ru/retail/lenta/product/ff79c688-2357-4f7a-9af9-3de387fe2e3c?placeSlug=giper_gwhxm,Тарталетки для салатов BONVIDA,178RUB,130г
https://eda.yandex.ru/retail/lenta/product/64b1befd-f1ea-4285-952d-f374bcc02389?placeSlug=giper_gwhxm,Тарталетки для салата 365 ДНЕЙ 15шт,113RUB,160г
https://eda.yandex.ru/retail/lenta/product/085d0bb3-bb16-4bc7-aa12-ab6821cbfbd5?placeSlug=giper_gwhxm,Тарталетки вафельные 365 ДНЕЙ 33шт 100г,71RUB,100г
https://eda.yandex.ru/retail/lenta/product/6449a35f-ba93-41fd-a394-15e4bcfaad54?placeSlug=giper_gwhxm,Тарталетки КЕЛБИ мини овальные,140RUB,26г
https://eda.yandex.ru/retail/lenta/product/49ba92ab-6e82-4b2a-a8f0-63c18ef7b579?placeSlug=giper_gwhxm,Тарталетки PALMIRA из теста фило 140г,170RUB,140г
https://eda.yandex.ru/retail/lenta/product/358cfc4f-7675-4fd5-9fb2-65787fd72fb3?placeSlug=giper_gwhxm,Хлебцы цельнозерновые Хлебцы Молодцы Фитнес Лайн 100г,54RUB,100г
https://eda.yandex.ru/retail/lenta/product/9de06e10-88ea-406a-96b5-a891d74edbec?placeSlug=giper_gwhxm,Хлебцы Kruazett тонкие ржаные,134RUB,200г
https://eda.yandex.ru/retail/lenta/product/06da7636-999a-4dc5-b208-4abe575794ad?placeSlug=giper_gwhxm,Хлебцы кукурузно-рисовые Dr. Körner Карамельные без глютена,116RUB,90г
https://eda.yandex.ru/retail/lenta/product/e32465ac-7e38-4996-9abd-97ffae5cbac8?placeSlug=giper_gwhxm,Хлебцы рисовые DR KORNER со сметаной и зеленью 80г,126RUB,80г
https://eda.yandex.ru/retail/lenta/product/8e239556-9801-44e9-b56e-ac30355d9da1?placeSlug=giper_gwhxm,Хлебцы цельнозерновые Хлебцы-Молодцы Бородинские,66RUB,150г
https://eda.yandex.ru/retail/lenta/product/81a268df-e5fc-4ab4-86e1-b2002cdf7a17?placeSlug=giper_gwhxm,Хлебцы пшеничные Dr.Korner Бородинские,99RUB,100г
https://eda.yandex.ru/retail/lenta/product/41358295-5242-4f94-ab1e-c5b592d907d0?placeSlug=giper_gwhxm,Хлебцы хрустящие Dr. Körner злаковый коктейль клюквенный,103RUB,100г
https://eda.yandex.ru/retail/lenta/product/5b7fde30-d6d9-4401-9f2b-92a83bb07b79?placeSlug=giper_gwhxm,Хлебцы Щедрые тонкие ржаные ,114RUB,170г
https://eda.yandex.ru/retail/lenta/product/41f36693-3927-4e8c-9688-4524247ce8b4?placeSlug=giper_gwhxm,Хлебцы Dr.Korner кукурузно-рисовые с прованскими травами,142RUB,100г
https://eda.yandex.ru/retail/lenta/product/8afc1d5e-0e2b-4716-b918-ba8efdefe99e?placeSlug=giper_gwhxm,Хлебцы цельнозерновые Dr. Körner Молочный шоколад,123RUB,67г
https://eda.yandex.ru/retail/lenta/product/050ba6b3-d7a9-47f9-ad08-d2502c7655da?placeSlug=giper_gwhxm,Чебурек Лента с мясом,67RUB,180г
https://eda.yandex.ru/retail/lenta/product/0a34726d-c6e1-4df2-8708-866677a1bd60?placeSlug=giper_gwhxm,Круассаны ЛЕНТА 4х4*70г,129RUB,280г
https://eda.yandex.ru/retail/lenta/product/c47a19a4-5b5a-452f-a705-8d6f1ca38ea8?placeSlug=giper_gwhxm,Чебурек 365 ДНЕЙ с мясом 90г,22RUB,90г
https://eda.yandex.ru/retail/lenta/product/1d5a196d-1e4e-43eb-a61c-621b212e210b?placeSlug=giper_gwhxm,Тесто дрожжевое 365 ДНЕЙ Специальное слоеное 450г,53RUB,450г
https://eda.yandex.ru/retail/lenta/product/3ccd1481-5674-41ef-a77e-7425a6352381?placeSlug=giper_gwhxm,Тесто для пельменей Тестов,112RUB,360г
https://eda.yandex.ru/retail/lenta/product/0ecdfc8a-4bf5-4061-9daa-1838c65e48b5?placeSlug=giper_gwhxm,Тесто бездрожжевое ЛЕНТА слоеное,108RUB,500г
https://eda.yandex.ru/retail/lenta/product/ce157e9d-c696-4548-86c8-609bda4a31e6?placeSlug=giper_gwhxm,Тесто дрожжевое ЛЕНТА слоеное замороженное,108RUB,500г
https://eda.yandex.ru/retail/lenta/product/d0de839a-b0ee-43d7-b065-2507bb0d7a3e?placeSlug=giper_gwhxm,Тесто дрожжевое BONVIDA слоеное,257RUB,1.5кг
https://eda.yandex.ru/retail/lenta/product/8a96837c-6e9e-4b1a-8c03-acfc3780e90a?placeSlug=giper_gwhxm,Сыр Фетакса в рассоле 45% 200 г,172RUB,200г
https://eda.yandex.ru/retail/lenta/product/92029818-4840-46a2-864c-830b66e32a18?placeSlug=giper_gwhxm,Сыр мягкий Bonvida Моцарелла,281RUB,400г
https://eda.yandex.ru/retail/lenta/product/09a8ed8b-3652-4f83-9d94-01db96dbb4cb?placeSlug=giper_gwhxm,Сыр Моцарелла Bonfesto мини 45%,100RUB,80г
https://eda.yandex.ru/retail/lenta/product/c548868c-2590-45f5-beb9-5536724c0141?placeSlug=giper_gwhxm,Сыр Фетакса без рассола 45% 200 г,150RUB,200г
https://eda.yandex.ru/retail/lenta/product/c508b2d9-6234-4a82-8016-7f2febc84e3c?placeSlug=giper_gwhxm,Сыр Моцарелла Боккончини Galbani 45% вес сыра 200г вес с рассолом 420г,257RUB,420г
https://eda.yandex.ru/retail/lenta/product/c3afd430-59d8-44d5-97d0-cb59d15f9d71?placeSlug=giper_gwhxm,Сыр плавленый Фетакса легкая в рассоле БЗМЖ,193RUB,275г
https://eda.yandex.ru/retail/lenta/product/8f836b40-3d49-4d28-ae5e-e9455821d7ac?placeSlug=giper_gwhxm,Сыр Mlekara Sabac Сербская брынза мягкий 45% 220г,204RUB,220г
https://eda.yandex.ru/retail/lenta/product/4599d0fd-baf2-4d39-bd12-595ae40e988b?placeSlug=giper_gwhxm,Сыр Умалат Сулугуни 45% 280 г,250RUB,280г
https://eda.yandex.ru/retail/lenta/product/6650cd00-e0e0-4a4a-913f-820852a551fb?placeSlug=giper_gwhxm,Сыр Моцарелла Galbani макси 45%,289RUB,250г
https://eda.yandex.ru/retail/lenta/product/53a52179-078a-4712-941b-8e1d0fd74998?placeSlug=giper_gwhxm,Сыр Лента Скаморца 40% без змж,107RUB,100г
https://eda.yandex.ru/retail/lenta/product/6d833a2d-d243-4e48-90e8-4340f7d94517?placeSlug=giper_gwhxm,Сыр Село Зелёное Сулугуни 40%,257RUB,300г
https://eda.yandex.ru/retail/lenta/product/8877402d-3aac-4a12-87b6-55f128855d0e?placeSlug=giper_gwhxm,Сыр «Адыгейский» 45% «Предгорье Кавказа»,278RUB,300г
https://eda.yandex.ru/retail/lenta/product/4128a4d5-2e39-4bd9-921f-a927473becc4?placeSlug=giper_gwhxm,Сыр некопченая ЛЕНТА Косичка без змж,129RUB,100г
https://eda.yandex.ru/retail/lenta/product/7c9b7aa5-c30c-4c51-94c3-55df8b5c2321?placeSlug=giper_gwhxm,Сыр Фетакса с маслинами и паприкой 200 г,150RUB,200г
https://eda.yandex.ru/retail/lenta/product/04f6615a-d2df-49a2-b394-9e3b5b0e9291?placeSlug=giper_gwhxm,Сыр для бутербродов Моцарелла Pretto 45%,200RUB,200г
https://eda.yandex.ru/retail/lenta/product/2e8a8a33-23ca-40fb-b38c-8084e93a2667?placeSlug=giper_gwhxm,Сыр Ламбер 50% 230г,271RUB,230г
